,index,TIME,RELATIVE_TIME,VOLTAGE,CURRENT,TEMPERATURE,COMMENT,TYPE,DATE,StepNumber,del_t,del_Q,Q,dQ,dV,Energy_Wh,Original_Segment
6262,149667,708037.64,3360.04,4.2,0.791,41.05244,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.013500000000000002,3.4415253194343243,0.013500000000000068,0.0,0.056700000000000285,39
6263,149668,708097.64,3420.04,4.2,0.753,40.96106,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.012866666666666667,3.454391986100991,0.012866666666666582,0.0,0.054039999999999644,39
6264,149669,708157.64,3480.04,4.2,0.717,40.9306,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.012249999999999999,3.4666419861009907,0.012249999999999872,0.0,0.05144999999999947,39
6265,149670,708217.64,3540.04,4.2,0.684,40.83923,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.011675,3.4783169861009906,0.01167499999999988,0.0,0.049034999999999496,39
6266,149671,708277.64,3600.04,4.2,0.651,40.73262,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.011125,3.4894419861009904,0.01112499999999983,0.0,0.04672499999999929,39
6267,149672,708337.64,3660.04,4.2,0.621,40.68693,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0106,3.5000419861009906,0.010600000000000165,0.0,0.04452000000000069,39
6268,149673,708397.64,3720.04,4.2,0.591,40.58033,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0101,3.5101419861009906,0.010099999999999998,0.0,0.04241999999999999,39
6269,149674,708457.64,3780.04,4.2,0.564,40.54987,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.009624999999999998,3.519766986100991,0.009625000000000217,0.0,0.04042500000000091,39
6270,149675,708517.64,3840.04,4.2,0.537,40.45849,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.009174999999999999,3.5289419861009907,0.009174999999999933,0.0,0.03853499999999972,39
6271,149676,708577.64,3900.04,4.2,0.513,40.44326,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.00875,3.537691986100991,0.008750000000000036,0.0,0.03675000000000015,39
6272,149677,708637.64,3960.04,4.2,0.489,40.45849,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.00835,3.546041986100991,0.00835000000000008,0.0,0.03507000000000034,39
6273,149678,708697.64,4020.04,4.2,0.467,40.50418,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.007966666666666667,3.5540086527676573,0.007966666666666455,0.0,0.033459999999999115,39
6274,149679,708757.64,4080.04,4.2,0.448,40.51941,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.007625000000000001,3.5616336527676573,0.007624999999999993,0.0,0.03202499999999997,39
6275,149680,708817.64,4140.04,4.2,0.426,40.58033,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.007283333333333333,3.568916986100991,0.00728333333333353,0.0,0.03059000000000083,39
6276,149681,708877.64,4200.04,4.2,0.407,40.58033,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.006941666666666666,3.5758586527676575,0.006941666666666624,0.0,0.02915499999999982,39
6277,149682,708937.64,4260.04,4.2,0.388,40.59555,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.006625,3.5824836527676576,0.006625000000000103,0.0,0.027825000000000433,39
6278,149683,708997.64,4320.04,4.2,0.371,40.59555,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.006325,3.5888086527676575,0.006324999999999914,0.0,0.02656499999999964,39
6279,149684,709057.64,4380.04,4.2,0.355,40.6717,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.00605,3.5948586527676576,0.006050000000000111,0.0,0.025410000000000467,39
6280,149685,709117.64,4440.04,4.2,0.341,40.74785,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0058,3.6006586527676574,0.005799999999999805,0.0,0.024359999999999184,39
6281,149686,709177.64,4500.04,4.2,0.325,40.80877,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.00555,3.6062086527676573,0.005549999999999944,0.0,0.023309999999999765,39
6282,149687,709237.64,4560.04,4.2,0.312,40.824,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.005308333333333333,3.6115169861009906,0.005308333333333248,0.0,0.022294999999999645,39
6283,149688,709297.64,4620.04,4.2,0.296,40.83923,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.005066666666666666,3.616583652767657,0.005066666666666553,0.0,0.02127999999999952,39
6284,149689,709357.64,4680.04,4.2,0.284,40.85445,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.004833333333333334,3.6214169861009906,0.004833333333333467,0.0,0.020300000000000564,39
6285,149690,709417.64,4740.04,4.2,0.272,40.86969,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.004633333333333334,3.626050319434324,0.004633333333333489,0.0,0.019460000000000654,39
6286,149691,709477.64,4800.04,4.2,0.259,40.9306,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.004425,3.630475319434324,0.004424999999999901,0.0,0.018584999999999584,39
6287,149692,709537.64,4860.04,4.2,0.248,40.9306,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.004225,3.634700319434324,0.004224999999999923,0.0,0.017744999999999678,39
6288,149693,709597.64,4920.04,4.2,0.237,40.9306,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0040416666666666665,3.6387419861009906,0.004041666666666721,0.0,0.01697500000000023,39
6289,149694,709657.64,4980.04,4.2,0.227,40.9306,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0038666666666666667,3.6426086527676573,0.003866666666666685,0.0,0.016240000000000077,39
6290,149695,709717.64,5040.04,4.2,0.217,41.00675,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0037,3.646308652767657,0.0036999999999998145,0.0,0.015539999999999221,39
6291,149696,709777.64,5100.04,4.2,0.208,41.11336,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0035416666666666665,3.6498503194343237,0.003541666666666554,0.0,0.014874999999999527,39
6292,149697,709837.64,5160.04,4.2,0.2,41.14381,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0034000000000000002,3.6532503194343238,0.0034000000000000696,0.0,0.014280000000000292,39
6293,149698,709897.64,5220.04,4.2,0.191,41.20473,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.003258333333333333,3.656508652767657,0.003258333333333141,0.0,0.013684999999999193,39
6294,149699,709957.64,5280.04,4.2,0.183,41.26565,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.003116666666666667,3.6596253194343236,0.0031166666666666565,0.0,0.013089999999999958,39
6295,149700,710017.64,5340.04,4.2,0.175,41.31134,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.002983333333333333,3.662608652767657,0.002983333333333338,0.0,0.01253000000000002,39
6296,149701,710077.64,5400.04,4.2,0.168,41.37226,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0028583333333333334,3.66546698610099,0.002858333333333185,0.0,0.012004999999999377,39
6297,149702,710137.64,5460.04,4.2,0.16,41.41795,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0027333333333333337,3.6682003194343236,0.0027333333333334764,0.0,0.0114800000000006,39
6298,149703,710197.64,5520.04,4.2,0.154,41.46363,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0026166666666666664,3.67081698610099,0.0026166666666664895,0.0,0.010989999999999256,39
6299,149704,710257.64,5580.04,4.2,0.148,41.64639,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.002516666666666666,3.6733336527676568,0.0025166666666667226,0.0,0.010570000000000235,39
6300,149705,710317.64,5640.04,4.2,0.142,41.72254,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.002416666666666667,3.6757503194343233,0.0024166666666665115,0.0,0.010149999999999349,39
6301,149706,710377.64,5700.04,4.2,0.136,41.69208,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.002316666666666667,3.67806698610099,0.0023166666666667446,0.0,0.009730000000000327,39
6302,149707,710437.64,5760.04,4.2,0.13,41.66162,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0022166666666666667,3.6802836527676566,0.0022166666666665336,0.0,0.009309999999999442,39
6303,149708,710497.64,5820.04,4.2,0.125,41.6007,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.002125,3.6824086527676565,0.0021249999999999325,0.0,0.008924999999999716,39
6304,149709,710557.64,5880.04,4.2,0.12,41.61593,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0020416666666666665,3.684450319434323,0.0020416666666664973,0.0,0.00857499999999929,39
6305,149710,710617.64,5940.04,4.2,0.115,41.57024,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.001958333333333333,3.6864086527676565,0.0019583333333335062,0.0,0.008225000000000727,39
6306,149711,710677.64,6000.04,4.2,0.11,41.47887,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.001875,3.6882836527676566,0.001875000000000071,0.0,0.007875000000000298,39
6307,149712,710737.64,6060.04,4.2,0.106,41.38749,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0018,3.6900836527676564,0.0017999999999998018,0.0,0.007559999999999168,39
6308,149713,710797.64,6120.04,4.2,0.101,41.29611,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.001725,3.6918086527676564,0.0017249999999999766,0.0,0.007244999999999902,39
6309,149714,710857.64,6180.04,4.2,0.097,41.1895,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.00165,3.6934586527676565,0.0016500000000001513,0.0,0.006930000000000636,39
6310,149715,710917.64,6240.04,4.2,0.093,41.0829,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0015833333333333333,3.69504198610099,0.001583333333333492,0.0,0.006650000000000667,39
6311,149716,710977.64,6300.04,4.2,0.088,40.96106,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0015083333333333333,3.696550319434323,0.0015083333333332227,0.0,0.0063349999999995354,39
6312,149717,711037.64,6360.04,4.2,0.085,40.85445,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0014416666666666666,3.69799198610099,0.0014416666666665634,0.0,0.006054999999999567,39
6313,149718,711097.64,6420.04,4.2,0.081,40.71739,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0013833333333333334,3.6993753194343233,0.001383333333333514,0.0,0.005810000000000759,39
6314,149719,711157.64,6480.04,4.2,0.077,40.56509,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0013166666666666667,3.70069198610099,0.0013166666666668547,0.0,0.00553000000000079,39
6315,149720,711217.64,6540.04,4.2,0.076,40.47372,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0012749999999999999,3.7019669861009903,0.0012750000000001371,0.0,0.005355000000000576,39
6316,149721,711277.64,6600.04,4.2,0.072,40.35188,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0012333333333333332,3.7032003194343237,0.0012333333333334195,0.0,0.005180000000000362,39
6317,149722,711337.64,6660.04,4.2,0.068,40.23005,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0011666666666666668,3.7043669861009905,0.0011666666666667602,0.0,0.004900000000000393,39
6318,149723,711397.64,6720.04,4.2,0.065,40.13867,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0011083333333333333,3.7054753194343237,0.0011083333333332668,0.0,0.004654999999999721,39
6319,149724,711457.64,6780.04,4.2,0.062,40.03207,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0010583333333333334,3.706533652767657,0.0010583333333333833,0.0,0.00444500000000021,39
6320,149725,711517.64,6840.04,4.2,0.06,39.90979,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0010166666666666668,3.707550319434324,0.0010166666666666657,0.0,0.004269999999999996,39
6321,149726,711577.64,6900.04,4.2,0.057,39.81797,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.000975,3.7085253194343237,0.0009749999999999481,0.0,0.004094999999999782,39
6322,149727,711637.64,6960.04,4.2,0.056,39.74145,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0009416666666666667,3.7094669861009906,0.0009416666666668405,0.0,0.0039550000000007305,39
6323,149728,711697.64,7020.04,4.2,0.053,39.64962,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0009083333333333334,3.710375319434324,0.0009083333333332888,0.0,0.0038149999999998133,39
6324,149729,711757.64,7080.04,4.2,0.051,39.5731,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0008666666666666666,3.7112419861009904,0.0008666666666665712,0.0,0.0036399999999995993,39
6325,149730,711817.64,7140.04,4.2,0.05,39.48128,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0008416666666666667,3.712083652767657,0.0008416666666666295,0.0,0.003534999999999844,39
6326,149731,711877.64,7200.04,4.2,0.047,39.38946,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0008083333333333333,3.7128919861009906,0.0008083333333335219,0.0,0.003395000000000792,39
6327,149732,711937.64,7260.04,4.2,0.045,39.32824,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0007666666666666666,3.7136586527676574,0.0007666666666668043,0.0,0.0032200000000005783,39
6328,149733,711997.64,7320.04,4.2,0.043,39.28233,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0007333333333333332,3.7143919861009906,0.0007333333333332526,0.0,0.003079999999999661,39
6329,149734,712057.64,7380.04,4.2,0.04,39.22111,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0006916666666666666,3.715083652767657,0.000691666666666535,0.0,0.002904999999999447,39
6330,149735,712117.64,7440.04,4.2,0.04,39.1752,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0006666666666666668,3.7157503194343238,0.0006666666666665932,0.0,0.0027999999999996916,39
6331,149736,712177.64,7500.04,4.2,0.038,39.09868,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.00065,3.7164003194343236,0.0006499999999998174,0.0,0.002729999999999233,39
6332,149737,712237.64,7560.04,4.2,0.036,39.08338,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0006166666666666666,3.7170169861009903,0.0006166666666667098,0.0,0.002590000000000181,39
6333,149738,712297.64,7620.04,4.2,0.035,39.00686,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0005916666666666667,3.717608652767657,0.000591666666666768,0.0,0.0024850000000004257,39
6334,149739,712357.64,7680.04,4.2,0.034,38.97625,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.000575,3.718183652767657,0.0005749999999999922,0.0,0.002414999999999967,39
6335,149740,712417.64,7740.04,4.2,0.032,38.94564,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.00055,3.718733652767657,0.0005500000000000504,0.0,0.002310000000000212,39
6336,149741,712477.64,7800.04,4.2,0.032,38.89973,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0005333333333333333,3.7192669861009904,0.0005333333333332746,0.0,0.0022399999999997535,39
6337,149742,712537.64,7860.04,4.2,0.03,38.85382,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0005166666666666667,3.719783652767657,0.0005166666666664987,0.0,0.002169999999999295,39
6338,149743,712597.64,7920.04,4.2,0.028,38.82321,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.00048333333333333334,3.7202669861009903,0.0004833333333333911,0.0,0.002030000000000243,39
6339,149744,712657.64,7980.04,4.2,0.028,38.82321,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.00046666666666666666,3.720733652767657,0.00046666666666661527,0.0,0.0019599999999997844,39
6340,149745,712717.64,8040.04,4.2,0.027,38.7773,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0004583333333333333,3.7211919861009903,0.0004583333333334494,0.0,0.0019250000000004875,39
6341,149746,712777.64,8100.04,4.2,0.025,38.74669,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.00043333333333333337,3.721625319434324,0.00043333333333350765,0.0,0.0018200000000007323,39
6342,149747,712837.64,8160.04,4.2,0.024,38.73138,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.00040833333333333336,3.722033652767657,0.00040833333333312183,0.0,0.0017149999999991118,39
6343,149748,712897.64,8220.04,4.2,0.024,38.73138,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0004,3.722433652767657,0.00039999999999995595,0.0,0.001679999999999815,39
6344,149749,712957.64,8280.04,4.2,0.022,38.70078,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0003833333333333333,3.72281698610099,0.0003833333333331801,0.0,0.0016099999999993565,39
6345,149750,713017.64,8340.04,4.2,0.022,38.70078,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0003666666666666666,3.723183652767657,0.00036666666666684833,0.0,0.001540000000000763,39
6346,149751,713077.64,8400.04,4.2,0.022,38.65487,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0003666666666666666,3.723550319434324,0.00036666666666684833,0.0,0.001540000000000763,39
6347,149752,713137.64,8460.04,4.2,0.021,38.63956,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0003583333333333333,3.723908652767657,0.00035833333333323836,0.0,0.001504999999999601,39
6348,149753,713197.64,8520.04,4.2,0.021,38.63956,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.00035000000000000005,3.724258652767657,0.0003500000000000725,0.0,0.0014700000000003044,39
6349,149754,713257.64,8580.04,4.2,0.019,38.65487,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0003333333333333334,3.7245919861009904,0.0003333333333332966,0.0,0.0013999999999998458,39
6350,149755,713317.64,8640.04,4.2,0.019,38.62426,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.00031666666666666665,3.724908652767657,0.00031666666666652077,0.0,0.0013299999999993872,39
6351,149756,713377.64,8700.04,4.2,0.018,38.59365,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0003083333333333333,3.7252169861009903,0.0003083333333333549,0.0,0.0012950000000000906,39
6352,149757,713437.64,8760.04,4.2,0.018,38.59365,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0003,3.7255169861009905,0.000300000000000189,0.0,0.001260000000000794,39
6353,149758,713497.64,8820.04,4.2,0.017,38.59365,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0002916666666666667,3.725808652767657,0.00029166666666657903,0.0,0.001224999999999632,39
6354,149759,713557.64,8880.04,4.2,0.016,38.60895,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.000275,3.726083652767657,0.0002749999999998032,0.0,0.0011549999999991734,39
6355,149760,713617.64,8940.04,4.2,0.015,38.59365,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.00025833333333333334,3.7263419861009903,0.0002583333333334714,0.0,0.00108500000000058,39
6356,149761,713677.64,9000.04,4.2,0.016,38.59365,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.00025833333333333334,3.726600319434324,0.0002583333333334714,0.0,0.00108500000000058,39
6357,149762,713737.64,9060.04,4.2,0.016,38.57835,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.0002666666666666666,3.7268669861009904,0.0002666666666666373,0.0,0.0011199999999998767,39
6358,149763,713797.64,9120.04,4.2,0.015,38.57835,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.00025833333333333334,3.727125319434324,0.0002583333333334714,0.0,0.00108500000000058,39
6359,149764,713857.64,9180.04,4.2,0.013,38.59365,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.00023333333333333333,3.7273586527676574,0.00023333333333352968,0.0,0.0009800000000008246,39
6360,149765,713917.64,9240.04,4.2,0.013,38.56304,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.00021666666666666666,3.727575319434324,0.00021666666666675383,0.0,0.0009100000000003661,39
6361,149766,713977.64,9300.04,4.2,0.012,38.59365,charge (after random walk discharge),C,22-11-2014 20:58,4303,60.0,0.00020833333333333335,3.7277836527676573,0.00020833333333314386,0.0,0.0008749999999992042,39
6362,149767,713995.58,9317.98,4.2,0.01,38.60895,charge (after random walk discharge),C,22-11-2014 20:58,4303,17.93999999994412,5.481666666649592e-05,3.7278384694343236,5.4816666666290814e-05,0.0,0.00023022999999842143,39
6363,152884,720536.38,0.04,3.959,2.003,38.51713,charge (after random walk discharge),C,23-11-2014 01:22,4403,0.0400000000372529,1.1127777788141329e-05,2.1772163736009227,1.112777778811136e-05,0.19300000000000006,4.405487226313287e-05,40
6364,152885,720596.38,60.04,4.005,2.0,38.47122,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.03335833333333334,2.210574706934256,0.03335833333333316,0.04599999999999982,0.1336001249999993,40
6365,152886,720656.38,120.04,4.016,2.0,38.54774,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.03333333333333333,2.243908040267589,0.033333333333333215,0.01100000000000012,0.1338666666666662,40
6366,152887,720716.38,180.04,4.023,2.0,38.73138,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.03333333333333333,2.2772413736009223,0.033333333333333215,0.006999999999999673,0.13409999999999953,40
6367,152888,720776.38,240.04,4.029,2.0,38.93034,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.03333333333333333,2.3105747069342555,0.033333333333333215,0.006000000000000227,0.13429999999999953,40
6368,152889,720836.38,300.04,4.035,2.0,39.1599,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.03333333333333333,2.3439080402675887,0.033333333333333215,0.006000000000000227,0.13449999999999954,40
6369,152890,720896.38,360.04,4.041,2.001,39.37415,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.033341666666666665,2.3772497069342555,0.033341666666666825,0.006000000000000227,0.13473367500000066,40
6370,152891,720956.38,420.04,4.048,2.0,39.58841,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.033341666666666665,2.4105913736009223,0.033341666666666825,0.006999999999999673,0.1349670666666673,40
6371,152892,721016.38,480.04,4.055,2.0,39.80266,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.03333333333333333,2.4439247069342556,0.033333333333333215,0.006999999999999673,0.13516666666666619,40
6372,152893,721076.38,540.04,4.061,2.0,40.01683,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.03333333333333333,2.477258040267589,0.033333333333333215,0.006000000000000227,0.1353666666666662,40
6373,152894,721136.38,600.04,4.068,2.0,40.21482,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.03333333333333333,2.510591373600922,0.033333333333333215,0.006999999999999673,0.1355999999999995,40
6374,152895,721196.38,660.04,4.075,2.0,40.39757,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.03333333333333333,2.543924706934255,0.033333333333333215,0.007000000000000561,0.13583333333333286,40
6375,152896,721256.38,720.04,4.081,2.0,40.54987,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.03333333333333333,2.5772580402675884,0.033333333333333215,0.006000000000000227,0.13603333333333287,40
6376,152897,721316.38,780.04,4.088,2.001,40.70216,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.033341666666666665,2.6105997069342552,0.033341666666666825,0.006999999999999673,0.13630073333333398,40
6377,152898,721376.38,840.04,4.095,2.0,40.824,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.033341666666666665,2.643941373600922,0.033341666666666825,0.006999999999999673,0.13653412500000064,40
6378,152899,721436.38,900.04,4.102,2.0,40.9306,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.03333333333333333,2.6772747069342553,0.033333333333333215,0.007000000000000561,0.13673333333333285,40
6379,152900,721496.38,960.04,4.109,2.0,41.11336,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.03333333333333333,2.7106080402675885,0.033333333333333215,0.006999999999999673,0.13696666666666618,40
6380,152901,721556.38,1020.04,4.116,2.0,41.2352,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.03333333333333333,2.7439413736009217,0.033333333333333215,0.006999999999999673,0.1371999999999995,40
6381,152902,721616.38,1080.04,4.125,2.0,41.31134,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.03333333333333333,2.777274706934255,0.033333333333333215,0.009000000000000341,0.1374999999999995,40
6382,152903,721676.38,1140.04,4.133,2.0,41.37226,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.03333333333333333,2.810608040267588,0.033333333333333215,0.008000000000000007,0.13776666666666618,40
6383,152904,721736.38,1200.04,4.142,2.0,41.50932,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.03333333333333333,2.8439413736009214,0.033333333333333215,0.009000000000000341,0.1380666666666662,40
6384,152905,721796.38,1260.04,4.151,2.001,41.55501,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.033341666666666665,2.877283040267588,0.033341666666666825,0.008999999999999453,0.13840125833333397,40
6385,152906,721856.38,1320.04,4.161,2.0,41.67685,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.033341666666666665,2.910624706934255,0.033341666666666825,0.009999999999999787,0.13873467500000064,40
6386,152907,721916.38,1380.04,4.171,2.0,41.72254,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.03333333333333333,2.9439580402675882,0.033333333333333215,0.010000000000000675,0.13903333333333284,40
6387,152908,721976.38,1440.04,4.181,2.0,41.76822,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.03333333333333333,2.9772913736009214,0.033333333333333215,0.009999999999999787,0.13936666666666617,40
6388,152909,722036.38,1500.04,4.192,2.0,41.81391,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.03333333333333333,3.0106247069342547,0.033333333333333215,0.01100000000000012,0.13973333333333285,40
6389,152910,722096.38,1560.04,4.2,1.968,41.98144,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.03306666666666667,3.0436913736009212,0.03306666666666658,0.008000000000000007,0.13887999999999964,40
6390,152911,722156.38,1620.04,4.2,1.877,42.05758,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.03204166666666666,3.075733040267588,0.032041666666666746,0.0,0.13457500000000033,40
6391,152912,722216.38,1680.04,4.2,1.792,42.05758,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.030575,3.1063080402675878,0.030574999999999797,0.0,0.12841499999999914,40
6392,152913,722276.38,1740.04,4.2,1.711,42.04235,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.029191666666666668,3.1354997069342545,0.029191666666666727,0.0,0.12260500000000026,40
6393,152914,722336.38,1800.04,4.2,1.631,41.99667,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.02785,3.1633497069342544,0.02784999999999993,0.0,0.11696999999999971,40
6394,152915,722396.38,1860.04,4.2,1.553,41.96621,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.026533333333333336,3.189883040267588,0.02653333333333352,0.0,0.11144000000000079,40
6395,152916,722456.38,1920.04,4.2,1.481,41.92052,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.02528333333333333,3.2151663736009213,0.025283333333333324,0.0,0.10618999999999996,40
6396,152917,722516.38,1980.04,4.2,1.407,41.8596,charge (after random walk discharge),C,23-11-2014 01:22,4403,60.0,0.024066666666666667,3.239233040267588,0.02406666666666668,0.0,0.10108000000000006,40
